,mpID,Chemical Formula,no. of elements,Total no. of atoms,Space Group,Space Group Number,Shear_Modulus,Bulk_Modulus,density,band-gap,stability,icsd_ID,v_L,v_T,v
1501,2839,Ce1C2,2,3,I4/mmm,139,34.0,101.0,6.075503414092119,0.0,0.05311852166666853,,4907.5380971023915,2365.6381966974163,2659.2353079010986
1502,2845,Sb2Pt2,2,4,P6_3/mmc,194,30.0,124.0,12.27577176124617,0.0,0,,3654.973902737231,1563.2780312159875,1766.760598818442
1503,2849,U3S6,2,9,P-62m,189,40.0,90.0,8.406310504990406,0.0,0.09140520222222648,,4129.055172547557,2181.3596823122875,2438.523746085035
1504,2850,B4Os2,2,6,Pmmn,59,166.0,311.0,12.647957535782636,0.0,0,,6487.226459511943,3622.7957084402465,4033.2353750941465
1505,2851,V2Sb4,2,6,I4/mcm,140,47.0,98.0,7.992845405755858,0.0,0.03245069833333414,,4483.229900086436,2424.9245056852146,2706.2748162814437
1506,2852,C6N8,2,14,I-43d,220,381.0,416.0,3.7768638507112895,2.9019000000000013,0.4893741764971402,,15640.134113041462,10043.771483492463,11030.41684480696
1507,2853,Ga1N1,2,2,Fm-3m,225,140.0,209.0,7.141042060928319,0.42900000000000027,0.47904660249999953,,7443.176606701568,4427.75133117908,4902.21905002355
1508,2856,Mn4Al11,2,15,P-1,2,85.0,125.0,4.068219204140835,0.0,0,,7653.576095362903,4570.958623646477,5058.855712792149
1509,2857,Sc1N1,2,2,Fm-3m,225,156.0,200.0,4.245782305260811,0.0,0,,9802.199624203078,6061.546453756338,6685.019279277259
1510,2858,Zr4O8,2,12,P2_1/c,14,85.0,183.0,5.56361122743764,3.4737000000000005,0,,7297.785640571303,3908.6886294814217,4365.292837616492
1511,2863,Ce1Cd3,2,4,Fm-3m,225,27.0,69.0,8.063535543777373,0.0,0,,3608.38844805952,1829.8653342350387,2051.028280552438
1512,2866,Yb1Fe2Si2,3,5,I4/mmm,139,68.0,115.0,7.537767409339553,0.0,0,,5223.199994958286,3003.5377181046842,3335.664705874099
1513,2874,In2Si2O7,3,11,C2/m,12,61.0,152.0,4.835007861913326,2.7007999999999996,0.004590683863642475,,6946.577362078073,3551.945759540378,3979.2069782191525
1514,2877,Nd1Cu2Si2,3,5,I4/mmm,139,75.0,104.0,6.597292008142077,0.0,0,,5560.394656553673,3371.6910887385056,3726.012381986384
1515,2879,Sr4Sn4O12,3,20,Pnma,62,74.0,138.0,6.126942583345956,1.7412,0,,6214.754941309409,3475.313237687573,3868.6257308644726
1516,2880,Lu1B2Os3,3,6,P6/mmm,191,130.0,260.0,15.929347170767706,0.0,0.07957078666666817,,5215.432682804057,2856.7529687410247,3185.2081169906387
1517,2884,Cs4Mn6S8,3,18,Ibam,72,12.0,24.0,3.6480094131888907,0.4343999999999997,0,,3311.161049971437,1813.6882852833344,2022.2170896237365
1518,2893,Dy1Si2Rh2,3,5,I4/mmm,139,88.0,163.0,8.532369249470984,0.0,0,,5731.65216615297,3211.489564552088,3574.3757398712914
1519,2894,Sc1Sn1Au1,3,3,F-43m,216,43.0,90.0,8.635189879512057,0.12739999999999974,0,,4130.412584449487,2231.5071459902147,2490.6272203003646
1520,2895,Mg8Si4O16,3,28,Pnma,62,74.0,119.0,3.116440220342432,4.6395,0,,8356.837431213422,4872.888336638331,5405.060202898685
1521,2903,U1Al3Ni2,3,6,P6/mmm,191,89.0,132.0,7.8326174569520814,0.0,0.10813573499999851,,5656.7779802882915,3370.866439238034,3731.467675888085
1522,2906,Ho1Ni2P2,3,5,I4/mmm,139,86.0,124.0,8.183607816701235,0.0,0,,5400.045212878853,3241.7298600328304,3585.9565965769425
1523,2909,Ho3Al3Ni3,3,9,P-62m,189,30.0,73.0,7.740538637562048,0.0,0,,3820.624998133431,1968.6795769871467,2204.4150413913194
1524,2910,K2Al2F8,3,12,P4/mbm,127,18.0,46.0,2.8596417410464285,6.9378,0.013148547500003716,,4947.372295501178,2508.883173030019,2812.1142184476594
1525,2914,La1Si3Ir1,3,5,I4mm,107,67.0,125.0,7.53518315712105,0.0,0,,5333.045940097549,2981.882284009481,3319.3852539199893
1526,2917,Dy1Cu2Si2,3,5,I4/mmm,139,76.0,104.0,7.282187478494235,0.0,0,,5309.724750629101,3230.545546114636,3568.823829783127
1527,2918,Y2Cu2O4,3,8,P6_3/mmc,194,35.0,114.0,4.865677696185515,2.649,0.0003215379687508957,,5746.130094477654,2682.022107129724,3019.813580360347
1528,2920,La2Al2O6,3,10,R-3c,167,105.0,181.0,6.3715115330465055,4.0215,0,,7097.535961064562,4059.508104290621,4510.488431692095
1529,2924,Ho1Si2Ni2,3,5,I4/mmm,139,72.0,144.0,7.569765205192444,0.0,0,,5630.444741278883,3084.0758012301326,3438.6673875761767
1530,2927,Li1Ag2Sn1,3,4,Fm-3m,225,8.0,70.0,7.559217970029985,0.0,0,,3266.6412575720788,1028.7422092740871,1171.5487289875784
1531,2930,Mn3Zn1C1,3,5,Pm-3m,221,71.0,192.0,6.910162063377298,0.0,0.025726689424500293,,6440.603352704176,3205.4208526799202,3596.8584644443645
1532,2931,Li8Ti4O12,3,24,C2/c,15,73.0,110.0,3.3362540106131995,3.0427999999999997,0,,7882.78213981386,4677.694725918261,5180.159895803533
1533,2932,Y4Si8Mo6,3,18,P2_1/c,14,98.0,156.0,6.293802755536176,0.0,0,,6748.500556763283,3945.9944831206,4375.84055865713
1534,2933,Pr4Re6B12,3,22,C2/c,15,118.0,213.0,10.766460891667782,0.0,0,,5864.579175981944,3310.583300761513,3682.421410080135
1535,2935,Li2Ge1Au1,3,4,F-43m,216,35.0,42.0,7.698047489312991,0.0,0,,3393.6052583266455,2132.2775245049565,2347.5516954006443
1536,2947,Sm1B2Rh3,3,6,P6/mmm,191,98.0,198.0,9.793294544057503,0.0,0,,5792.844066122304,3163.3600786027096,3527.8814417494004
1537,2949,Ca1Ni2Ge2,3,5,I4/mmm,139,40.0,90.0,5.992976474507232,0.0,0,,4890.261840813218,2583.5014476008105,2888.074657491731
1538,2955,Na4Mg4F12,3,20,Pnma,62,42.0,70.0,2.9492974654558703,6.7529,0,,6535.846666796138,3773.6824873078494,4189.482510328745
1539,2958,Dy2B4C4,3,10,P4/mbm,127,127.0,182.0,6.758977098944283,0.0,0,,7209.298772702094,4334.723227999507,4794.2666755478895
1540,2960,Hf6Sn6Rh6,3,18,P-62c,190,64.0,147.0,11.64392786406013,0.0,0,,4466.692636962585,2344.4459991875224,2621.9957354826433
1541,2961,Mg2Si2P4,3,8,I-42d,122,34.0,72.0,2.2413568867906983,1.3724999999999996,0,,7234.928141195897,3894.7891507907707,4348.179740111517
1542,2964,Na1N1O2,3,4,Imm2,44,15.0,25.0,2.0499883734583766,2.4272,0,,4684.965845196961,2705.016574741904,3003.066555248658
1543,2965,Ce1Mn2Si2,3,5,I4/mmm,139,74.0,124.0,6.2878099588131136,0.0,0.012819529333332191,,5950.505263734894,3430.5689795947746,3809.0636860842337
1544,2967,La1Co2B2,3,5,I4/mmm,139,206.0,367.0,6.959059620195448,0.0,0,,9601.878852070897,5440.74449828513,6049.949064893786
1545,2968,Sr1Mn2Sb2,3,5,P-3m1,164,17.0,34.0,5.163066902343315,0.0,0.7460395228232741,,3312.7467853195217,1814.5568717341223,2023.185541789019
1546,2977,Cu1Ag1Te2,3,4,Pmm2,25,9.0,16.0,6.887896733759435,0.0,0.05385585937499959,,2016.101695997416,1143.0834608453372,1271.011131259588
1547,2979,Zn4Ge4N8,3,16,Pna2_1,33,95.0,163.0,5.868837017741995,1.6965,0,,7025.051240376,4023.331135686847,4469.789244761794
1548,2987,Li2Mg1Tl1,3,4,Fm-3m,225,14.0,29.0,5.16690991577374,0.0,0.01667321750000017,,3037.181083414687,1646.0710350613563,1836.7846125462227
1549,2988,Li2Ga1Rh1,3,4,F-43m,216,32.0,59.0,5.714004424676256,0.0,0,,4217.899448557457,2366.4901600022927,2633.6088467934137
1550,2990,Tm3Ag3Sn3,3,9,P-62m,189,40.0,72.0,9.386011830083012,0.0,0.011781420555553979,,3654.0092672943592,2064.3790689077937,2296.0922070509196
1551,2991,Cs2U1O4,3,7,I4/mmm,139,20.0,36.0,6.276494237423436,1.8211,0,,3159.6329054329817,1785.0748474532295,1985.4379042734226
1552,2997,Th3B6C3,3,12,R-3m,166,125.0,181.0,8.91137987489068,0.0,0,,6245.727359390639,3745.26479164366,4143.40618831095
1553,2998,Ba1Ti1O3,3,5,Pm-3m,221,107.0,163.0,5.891749295298535,1.6825999999999999,0.014747919999999581,,7202.3889682224735,4261.571305769422,4720.627073575624
1554,3000,Cr3Ga1N1,3,5,Pm-3m,221,113.0,236.0,7.089651785445166,0.0,0.022960734833333163,,7384.732369004312,3992.333098299288,4455.702732720479
1555,3006,P2Pd3S8,3,13,P-3m1,164,5.0,7.0,3.0720737068412687,1.5818,0,,2109.060326990649,1275.7606030576055,1410.1712959152417
1556,3011,Th1Ge2Rh2,3,5,I4/mmm,139,48.0,160.0,10.468035452002548,0.0,0,,4625.683411439628,2141.3518169639487,2411.9969218030024
1557,3015,Ho3In3Cu3,3,9,P-62m,189,46.0,66.0,9.046121082607836,0.0,0,,3751.5756266058956,2255.006082198648,2494.1450034056425
1558,3020,Ba1Nb1O3,3,5,Pm-3m,221,90.0,167.0,6.443755471319973,0.0,0,,6673.424065821936,3737.2463725579505,4159.714147350032
1559,3021,Tl1Fe2Se2,3,5,I4/mmm,139,22.0,44.0,7.461407927052323,0.0,0.03160605530000016,,3134.8632823988883,1717.1211926707012,1914.5471969187854
1560,3022,Tb1B1Pd3,3,5,Pm-3m,221,6.0,137.0,10.017996072954178,0.0,0.11085766872727465,,3804.43858258187,773.9006236487805,884.6556429658438
1561,3031,Ba4Si8O20,3,32,Pnma,62,33.0,56.0,3.608075804619393,4.7566,0,,5264.271576139997,3024.26012463387,3358.9572437831353
1562,3032,Rb4B4F16,3,24,Pnma,62,7.0,17.0,2.9117784755928238,7.7372,0,,3007.1459780072737,1550.4931587748429,1736.0833830837958
1563,3033,Rb4Ta4O12,3,20,C2/m,12,27.0,69.0,6.063975920470381,3.5409,0,,4160.996036156348,2110.100537137712,2365.1335370647057
1564,3034,Mg2Al4Cu2,3,8,Cmcm,63,48.0,78.0,3.553151965827204,0.0,0,,6321.393307893942,3675.4771531427887,4077.9277407236787
1565,3035,Ce1Fe2Si2,3,5,I4/mmm,139,76.0,144.0,6.676438879050526,0.0,0,,6061.546164528817,3373.916711439326,3757.148994416687
1566,3038,Al2Hg1Se4,3,7,I-4,82,19.0,32.0,5.014468884690393,1.43,0,,3381.1710136417396,1946.5444708017915,2161.573898112393
1567,3040,Tb1Co3B2,3,6,P6/mmm,191,118.0,209.0,9.026703377148008,0.0,0,,6370.159647596896,3615.5670336905405,4019.8449384600517
1568,3042,K2Si1F6,3,9,Fm-3m,225,18.0,39.0,2.6060233781251347,7.2224,0,,4916.549764420171,2628.131544027372,2935.5543050092215
1569,3048,U2Se1N2,3,5,P-3m1,164,70.0,126.0,11.053017134008098,0.0,0,,4454.395715064968,2516.567585396852,2799.035941087589
1570,3050,Y12Al20O48,3,80,Ia-3d,230,102.0,171.0,4.420389694453035,4.4951,0,,8333.258589915027,4803.632859874211,5333.679283653669
1571,3053,Dy3Al3Ni3,3,9,P-62m,189,33.0,100.0,7.589343416907571,0.0,0,,4355.746088098796,2085.2343355127323,2344.8791530617937
1572,3054,Li4C2O6,3,12,C2/c,15,27.0,55.0,1.9967524785500963,5.0446,0,,6750.518050826863,3677.2212908339047,4101.7171945047885
1573,3055,Nd1B2Rh3,3,6,P6/mmm,191,83.0,202.0,9.569085941820038,0.0,0,,5715.9227262477725,2945.1255856614275,3297.7948004059012
1574,3078,Cd2Si2As4,3,8,I-42d,122,31.0,59.0,4.851958671420227,0.40090000000000003,0,,4547.175421770689,2527.681212396855,2815.085266059324
1575,3081,Be4Al8O16,3,28,Pnma,62,146.0,214.0,3.5996815450544646,6.118099999999999,0,,10654.343785861352,6368.606080258156,7047.795087802263
1576,3088,La1B1Rh3,3,5,Pm-3m,221,62.0,153.0,9.639874160395621,0.0,0,,4944.180914039774,2536.0637270047782,2840.5610412076376
1577,3092,Dy1B2Ru3,3,6,P6/mmm,191,106.0,207.0,10.138599080677237,0.0,0,,5861.199656303571,3233.4336806393026,3603.2279104062495
1578,3093,Er1B2Ru3,3,6,P6/mmm,191,106.0,215.0,10.303795148877475,0.0,0,,5880.416457224699,3207.40886125719,3577.322172617856
1579,3094,Sr4Al8O16,3,28,P2_1,4,45.0,81.0,3.4424401587970612,4.141400000000001,0,,6399.606260448356,3615.539055023583,4021.359801132294
1580,3097,Tb1Si2Rh2,3,5,I4/mmm,139,90.0,157.0,8.414759126851534,0.0,0,,5737.140968027325,3270.396507513674,3634.7536432667903
1581,3098,Al2Cu2O4,3,8,P6_3/mmc,194,77.0,182.0,4.964065358003145,1.8161999999999994,8.237249999787366e-05,,7572.33785795791,3938.4616153234692,4407.3934423332985
1582,3102,Ta4Cu4S12,3,20,Pnma,62,25.0,43.0,5.61103423321863,0.4203000000000001,0,,3688.178631483969,2110.8070943355306,2345.1764400038514
1583,3103,Nb8Al2C6,3,16,P6_3/mmc,194,145.0,216.0,6.848877590959911,0.0,0.006751132656249936,,7730.422170708137,4601.23377483473,5094.016259495484
1584,3104,Ba2Zr2N4,3,8,P4/nmm,129,40.0,100.0,5.679937354230949,0.9985000000000004,0,,5195.503388515764,2653.7390965010377,2973.1547215815895
1585,3105,Lu1B1Pd3,3,5,Pm-3m,221,9.0,138.0,10.65075692152131,0.0,0.11080227707407442,,3752.7622390638044,919.2444536595814,1049.70709442437
1586,3107,Ga3P1O7,3,11,R3m,160,60.0,150.0,4.632149029982751,3.1271,0.016049031818195836,,7046.180644232647,3599.02085675491,4032.21470974167
1587,3108,Lu1Si2Rh2,3,5,I4/mmm,139,84.0,148.0,8.967641666407905,0.0,0,,5384.236955497759,3060.557336198652,3402.3487176265376
1588,3109,U2Ge2Te2,3,6,I4/mmm,139,45.0,72.0,9.828032747438167,0.0,0.1305860618750012,,3664.6203666743104,2139.7988975935496,2373.1919801823333
1589,3128,Er2Co2Si4,3,8,Cmcm,63,58.0,118.0,7.28723097772869,0.0,0,,5177.086478997343,2821.192555462484,3146.779842116984
1590,3136,Na1Nb1O3,3,5,Pm-3m,221,100.0,181.0,4.222756460937474,1.5375000000000003,0.041165051999998425,,8627.285554141275,4866.3347744512,5413.26095010009
1591,3138,Na16Sn2Sb8,3,26,Fd-3m,227,9.0,18.0,3.1501570870495033,0.26849999999999996,0,,3085.835749369044,1690.2663641164281,1884.6047348248642
1592,3142,Ca4N8O24,3,36,Pa-3,205,6.0,8.0,2.2781126433107546,3.6222,0,,2649.9961870387365,1622.8860531897012,1791.6261413144953
1593,3144,Ho2Nb2O8,3,12,C2/c,15,59.0,149.0,7.078433397896309,3.5010999999999997,0,,5671.035823162178,2887.0707768363272,3235.236073017101
1594,3148,Dy1Si2Pt2,3,5,I4/mmm,139,11.0,131.0,11.645265668812002,0.0,0.05819112999999998,,3536.713862937141,971.9001344557876,1108.7262751662884
1595,3155,Sc3Fe1C4,3,8,Immm,71,120.0,178.0,4.427777483208082,0.0,0,,8736.545780770755,5205.922869165063,5762.849097288245
1596,3158,Li2Sb1Pt1,3,4,F-43m,216,28.0,81.0,8.527721574763369,0.0,0,,3724.945433370638,1812.0180081130968,2035.908745237503
1597,3159,Al2Cd1Se4,3,7,I-4,82,19.0,33.0,4.257187788992254,1.9965,0,,3701.463028249527,2112.5908603744874,2347.709539699927
1598,3161,Li1Al1Si1,3,3,F-43m,216,55.0,63.0,1.9666944214254052,0.12469999999999981,0,,8325.366880587493,5288.261247932122,5815.071961926722
1599,3163,Ba1Sn1O3,3,5,Pm-3m,221,90.0,134.0,6.869983863154728,0.37840000000000007,0,,6080.136803073873,3619.4567897302422,4007.041134473801
1600,3164,Ba4S4O16,3,24,Pnma,62,19.0,52.0,4.250832927010471,5.950699999999999,0,,4265.093563707351,2114.169399186425,2372.8973212906694
1601,3166,Th1Si2Os2,3,5,I4/mmm,139,96.0,184.0,12.631313429513082,0.0,0,,4969.706814528192,2756.8387251707477,3070.8004261998844
1602,3173,Ca1Al1Si1,3,3,P-6m2,187,40.0,57.0,2.355990736496077,0.0,0.004201137222222151,,6842.902267741685,4120.436317685498,4556.60827941898
1603,3183,Dy1B1Rh3,3,5,Pm-3m,221,83.0,175.0,10.7460956016806,0.0,0,,5155.649705148749,2779.1609331021787,3102.381102874713
1604,3186,Tb1B2Ru3,3,6,P6/mmm,191,104.0,209.0,10.029916226026897,0.0,0,,5887.232951144196,3220.0900492515225,3590.711781418099
1605,3190,Er1Fe2B2,3,5,I4/mmm,139,79.0,117.0,8.298256566490334,0.0,0,,5175.867378468335,3085.461391998135,3415.4072993268637
1606,3194,Tb2Al3Si2,3,7,C2/m,12,64.0,86.0,5.569919125748981,0.0,0,,5545.866971937215,3389.7333977561802,3742.931605894669
1607,3196,Nd4Ga4O12,3,20,Pnma,62,76.0,162.0,7.258699315211587,3.4558999999999997,0.033540619999978816,,6022.857998633739,3235.768127537387,3612.967585667387
1608,3197,Tb3Al3Pd3,3,9,P-62m,189,36.0,89.0,8.002972139748437,0.0,0.0026296802777778794,,4137.2866329545595,2120.9263995420415,2375.667850179841
1609,3201,Li2Ga1Pd1,3,4,F-43m,216,26.0,67.0,5.538394871661084,0.0,0,,4284.2896270655265,2166.6797069340178,2428.956828394538
1610,3203,Nd2Ta2O8,3,12,P2/c,13,66.0,146.0,7.951862761014036,3.9284,0,,5424.417072238104,2880.9619984778737,3219.4196823155307
1611,3204,Yb4Sn4Pd4,3,12,Pnma,62,26.0,65.0,9.799338723380849,0.0,0,,3189.023347025938,1628.8769928172383,1824.9357489938475
1612,3205,Ca2C2O6,3,10,Pmmn,59,18.0,66.0,3.000784771482253,4.257,0.16886587000001008,,5476.32676714715,2449.1694240100333,2763.005629755201
1613,3207,Sr1Ni2Ge2,3,5,I4/mmm,139,36.0,72.0,6.425038484076101,0.0,0.0066608849999933994,,4321.465404062939,2367.0824403644683,2639.2377287470767
1614,3208,Zr2Ge2Te2,3,6,P4/nmm,129,44.0,58.0,7.117645011862683,0.0,0,,4048.348883221916,2486.3265995530323,2744.0345428614646
1615,3210,Ca1Co2P2,3,5,I4/mmm,139,80.0,101.0,5.136943554119616,0.0,0,,6357.7451213422655,3946.3227094797467,4350.494775903729
1616,3211,Nd2S1O2,3,5,P-3m1,164,55.0,105.0,6.221851492483429,2.8889,0,,5353.454532686903,2973.182201639264,3311.477706045459
1617,3216,Li2Zr1N2,3,5,P-3m1,164,113.0,132.0,4.2729894490466105,1.5713999999999997,0,,8132.844163916815,5142.488290998542,5657.686767398723
1618,3217,U2Se2O2,3,6,P4/nmm,129,58.0,104.0,10.440942084208162,0.0,0.05372910883333226,,4167.214217728789,2356.916264706892,2621.225555194367
1619,3218,Er1Si2Pd2,3,5,I4/mmm,139,51.0,131.0,8.50200947086139,0.0,0,,4837.792032568581,2449.2002542124537,2745.4991776197326
1620,3223,Th1B2Ru3,3,6,P6/mmm,191,90.0,217.0,11.231557758739608,0.0,0,,5477.414681663561,2830.748313906052,3169.107481451258
1621,3236,Pr2S1O2,3,5,P-3m1,164,53.0,100.0,5.944983949494468,2.8870999999999998,0,,5357.6770370944905,2985.8129105838752,3324.6359991027507
1622,3239,Er1Co2Si2,3,5,I4/mmm,139,95.0,148.0,7.823925892907123,0.0,0,,5924.689266688834,3484.571967664378,3862.088982047002
1623,3241,Sr1Cu2Ge2,3,5,I4/mmm,139,41.0,71.0,6.330831725083757,0.0,0,,4455.0855279376165,2544.8462166673903,2827.870756136041
1624,3250,Ni4Sb2Te4,3,10,P6_3/mmc,194,20.0,41.0,7.716517061477002,0.0,0,,2961.1154230941625,1609.920154969102,1796.0253441445548
1625,3255,Sr2Cu4O6,3,12,Pmmn,59,43.0,95.0,5.323013122718904,0.0,0.016462502499996035,,5349.316219020982,2842.2053943137676,3176.0218432455936
1626,3264,Th1Ni2Ge2,3,5,I4/mmm,139,37.0,126.0,9.654297248677342,0.0,0,,4261.4425350325555,1957.674702832807,2205.8949633051125
1627,3271,Ti3Al1C1,3,5,Pm-3m,221,101.0,153.0,4.14816071313334,0.0,0,,8327.057594353375,4934.383500880507,5465.147386587883
1628,3274,Ni2Ge2Pd2,3,6,P4/nmm,129,49.0,157.0,9.471640751395206,0.0,0,,4844.776288746976,2274.4973298080668,2560.236211622542
1629,3277,B1As1O4,3,6,I-4,82,41.0,46.0,3.4378096694627835,4.2650999999999994,0,,5410.936626692039,3453.4328352815273,3795.3924883461814
1630,3283,Rb4Nb4O12,3,20,P-1,2,18.0,39.0,4.088579159122786,3.3071,0,,3925.214439303547,2098.2152890344987,2343.651691419067
1631,3286,Ce1Al2Zn2,3,5,I4/mmm,139,47.0,81.0,5.588147829485909,0.0,0,,5070.145043882182,2900.1134384287243,3222.275612510361
1632,3289,La1Mg1Ni4,3,6,F-43m,216,43.0,106.0,7.317757437467369,0.0,0,,4724.211703198389,2424.070368827598,2715.061656174624
1633,3292,Tb1Co2Si2,3,5,I4/mmm,139,93.0,153.0,7.478852664486359,0.0,0,,6085.525585873983,3526.338392496116,3913.642653388182
1634,3299,Sr1Fe2P2,3,5,I4/mmm,139,57.0,92.0,5.2294993112533685,0.0,0,,5667.610889865973,3301.4701331508413,3662.358240981628
1635,3301,Dy1Si2Pd2,3,5,I4/mmm,139,51.0,126.0,8.329223662357322,0.0,0,,4825.913948150565,2474.473606957211,2771.6415307166053
1636,3307,Ba1S1O4,3,6,F-43m,216,19.0,46.0,3.829350266186762,4.4975,0.1321126204166685,,4315.831025574911,2227.4822612992657,2493.9461513146975
1637,3315,Ca2Pd6O8,3,16,Pm-3n,223,55.0,166.0,7.062805339927876,0.0,0,,5820.983147313938,2790.5687493205855,3137.8114669737483
1638,3323,Sr1Zr1O3,3,5,Pm-3m,221,88.0,153.0,5.092976237175737,3.2114000000000003,0.05508322750000083,,7285.182091362408,4156.765368554142,4619.503107921975
1639,3329,Tb1Ni2Ge2,3,5,I4/mmm,139,47.0,121.0,8.602990275889171,0.0,0,,4620.318693697627,2337.352494410078,2620.23959097948
1640,3336,La2Ga2O6,3,10,R-3c,167,79.0,179.0,7.007147011698237,3.3829000000000002,0.038041495142850046,,6369.76135625892,3357.7080434871627,3754.1198285506352
1641,3340,Ta1Al1Co2,3,4,Fm-3m,225,98.0,203.0,10.241165458171903,0.0,0,,5707.691083173495,3093.4161352430197,3451.818907291752
1642,3345,Cu6As2S8,3,16,Pmn2_1,31,33.0,73.0,4.403425444883735,0.008599999999999497,0,,5154.388988553847,2737.5473905566637,3059.1566149037403
1643,3346,Ho2Zr2Sb2,3,6,I4/mmm,139,37.0,75.0,8.299528469931243,0.0,0,,3870.308091206948,2111.417673716806,2354.895828944911
1644,3348,Li4B4Ir4,3,12,Fddd,70,61.0,162.0,9.2877704197402,0.0,0,,5118.313944466031,2562.7673456015696,2874.708635942145
1645,3349,Sr3Ti2O7,3,12,I4/mmm,139,83.0,140.0,4.905953288475624,1.8404999999999996,0,,7147.639170097296,4113.176461386242,4567.714793485625
1646,3359,Ba2Sn1O4,3,7,I4/mmm,139,52.0,96.0,6.3340507628572125,2.4486000000000003,0,,5108.773805884784,2865.239317455884,3188.752348244645
1647,3363,Sc4Ni4Sn2,3,10,P4/mbm,127,35.0,102.0,6.321145891376837,0.0,0,,4849.442940107328,2353.0768718226764,2644.1827929971814
1648,3372,Rb8S4O16,3,28,Pnma,62,13.0,25.0,3.4332709633410152,4.9943,0,,3511.2759677007,1945.8870861867576,2167.661552508015
1649,3376,Sr2Sn1O4,3,7,I4/mmm,139,69.0,136.0,5.519724010617001,2.5830000000000006,0.013532244285713979,,6426.682362797341,3535.6222941947626,3940.8154419019766
1650,3378,Sr4Hf4O12,3,20,Pnma,62,91.0,157.0,7.50874070880655,4.1716,0,,6088.0104631191025,3481.2654695442798,3868.0867281662636
1651,3385,Sr1P2Pd2,3,5,I4/mmm,139,50.0,105.0,6.690013177187978,0.0,0,,5065.337848489048,2733.830066679284,3051.5058178587406
1652,3388,U1Si2Ru2,3,5,I4/mmm,139,75.0,139.0,9.95683233710698,0.0,0,,4899.092484362674,2744.5429695350526,3054.7070475456185
1653,3390,Y1Cu2Si2,3,5,I4/mmm,139,75.0,117.0,5.749098174556495,0.0,0,,6143.346142816938,3611.8588442192367,4003.3005337453455
1654,3397,Ba8Ti4O16,3,28,P2_1/c,14,29.0,64.0,4.964862891634228,4.1494,0,,4547.164382033862,2416.825915084139,2700.6176028247173
1655,3398,Ho2Ni2Pb1,3,5,Cmmm,65,28.0,68.0,10.454814371768895,0.0,0,,3173.989670929643,1636.5182491272203,1832.4054645516703
1656,3402,U2Te2N2,3,6,P4/nmm,129,33.0,36.0,10.12561358710039,0.0,0,,2810.635056128859,1805.2871672456788,1982.5831268319903
1657,3405,Na2Al22O34,3,58,P6_3/mmc,194,67.0,153.0,3.118343862809993,4.4910000000000005,0,,8815.045598661505,4635.273875564564,5183.382888245393
1658,3415,Yb1Si2Ru2,3,5,I4/mmm,139,68.0,130.0,8.519634013374201,0.0,0,,5089.036803792454,2825.1661039184883,3146.722266245193
1659,3416,Na6Al2F12,3,20,P2_1/c,14,28.0,51.0,2.8440971571544833,6.7147,0,,5572.719074034603,3137.666649211539,3490.8285762962732
1660,3427,Li4Al4O8,3,16,P4_12_12,92,52.0,93.0,2.5300523591834287,4.5899,0,,8009.693753587346,4533.5344196386,5041.622900798972
1661,3432,Sc1Ni1Sb1,3,3,F-43m,216,66.0,104.0,6.561426054393372,0.26949999999999985,0,,5409.119947741921,3171.559390336762,3516.160362900049
1662,3433,Y1Mg1Ni4,3,6,F-43m,216,56.0,123.0,6.793728183597978,0.0,0,,5393.7663389312465,2871.044540782541,3207.8396731108724
1663,3437,Ce1Co2Si2,3,5,I4/mmm,139,83.0,135.0,6.866647621163633,0.0,0,,5981.034118183184,3476.6955815296697,3857.4681760775
1664,3441,Y1Si2Rh2,3,5,I4/mmm,139,88.0,156.0,7.029303078998714,0.0,0,,6235.436480438656,3538.2230025191934,3933.934348686049
1665,3442,Ca2Ti2O6,3,10,I4/mcm,140,106.0,172.0,3.924548397093143,2.2435,0.0184837075000015,,8934.782124950505,5197.064275620763,5765.91687344432
1666,3444,Er2Ta2O8,3,12,P2/c,13,67.0,134.0,9.223589274452435,4.021799999999999,0,,4920.452915834967,2695.177817404891,3005.05586575538
